investor_id,age,gender,city,city_tier,risk_profile,kyc_status,annual_income_lakh,occupation,pan_verified,registration_date
INV00626,62,F,Mysuru,B30,Moderate,Verified,12.9,Business,True,2025-09-04
INV00627,41,M,Visakhapatnam,B30,Moderate,Verified,64.5,Retired,True,2022-08-17
INV00628,44,F,Guwahati,B30,Moderate,Verified,96.4,Self-Employed,True,2025-12-17
INV00629,37,F,Kolkata,T30,Moderate,Verified,18.3,Salaried,True,2021-09-09
INV00630,38,F,Hyderabad,T30,Moderate,Verified,30.8,Student,True,2025-12-03
INV00631,57,M,Delhi,T30,Conservative,Verified,26.1,Student,True,2018-07-16
INV00632,29,M,Coimbatore,B30,Conservative,Verified,47.8,Salaried,True,2019-03-18
INV00633,48,M,Ludhiana,B30,Conservative,Verified,95.0,Student,True,2020-05-15
INV00634,27,F,Jaipur,T30,Conservative,Verified,94.9,Student,True,2023-03-05
INV00635,56,M,Delhi,T30,Aggressive,Verified,41.4,Salaried,True,2020-07-25
INV00636,64,F,Vadodara,B30,Moderate,Verified,40.1,Salaried,True,2021-11-22
INV00637,23,M,Mysuru,B30,Moderate,Verified,57.9,Student,True,2024-11-29
INV00638,27,M,Nagpur,B30,Aggressive,Verified,70.0,Salaried,True,2018-05-08
INV00639,28,M,Nagpur,B30,Conservative,Verified,8.1,Business,False,2018-06-16
INV00640,43,M,Ahmedabad,T30,Conservative,Verified,77.8,Salaried,True,2018-02-19
INV00641,45,F,Surat,T30,Moderate,Verified,54.5,Retired,True,2021-10-18
INV00642,47,M,Visakhapatnam,B30,Conservative,Verified,46.9,Retired,True,2025-12-22
INV00643,23,F,Mumbai,T30,Conservative,Verified,61.6,Self-Employed,False,2020-04-15
INV00644,55,F,Meerut,B30,Moderate,Verified,15.7,Business,True,2023-08-29
INV00645,60,F,Bhopal,B30,Moderate,Verified,26.9,Retired,True,2019-12-20
INV00646,57,M,Chennai,T30,Moderate,Verified,61.3,Student,True,2019-07-07
INV00647,34,F,Guwahati,B30,Conservative,Verified,57.1,Self-Employed,False,2020-12-05
INV00648,50,F,Ludhiana,B30,Moderate,Pending,60.1,Salaried,True,2024-12-09
INV00649,31,M,Bhopal,B30,Moderate,Verified,24.0,Self-Employed,True,2022-08-13
INV00650,37,M,Coimbatore,B30,Aggressive,Pending,77.1,Salaried,True,2022-12-01
INV00651,24,M,Mumbai,T30,Moderate,Verified,46.6,Business,True,2023-09-07
INV00652,28,F,Bhopal,B30,Moderate,Verified,65.7,Student,True,2023-08-17
INV00653,26,M,Mumbai,T30,Conservative,Verified,54.8,Salaried,True,2022-03-22
INV00654,64,F,Indore,B30,Conservative,Pending,51.3,Retired,True,2023-02-04
INV00655,23,F,Delhi,T30,Aggressive,Verified,74.1,Business,True,2023-09-10
INV00656,57,M,Amritsar,B30,Aggressive,Verified,98.8,Business,True,2024-03-11
INV00657,62,F,Bhubaneswar,B30,Aggressive,Verified,66.3,Self-Employed,True,2024-03-08
INV00658,64,M,Ahmedabad,T30,Moderate,Verified,35.8,Retired,True,2025-03-09
INV00659,38,M,Delhi,T30,Aggressive,Verified,21.6,Retired,True,2022-05-21
INV00660,60,F,Rajkot,B30,Moderate,Verified,61.9,Self-Employed,True,2021-09-30
INV00661,53,M,Coimbatore,B30,Aggressive,Verified,52.0,Self-Employed,True,2019-03-01
INV00662,59,F,Nagpur,B30,Aggressive,Verified,90.3,Self-Employed,True,2021-02-12
INV00663,46,F,Bhopal,B30,Conservative,Verified,67.8,Business,True,2018-06-22
INV00664,28,M,Lucknow,B30,Conservative,Verified,77.8,Salaried,True,2018-07-13
INV00665,53,F,Delhi,T30,Aggressive,Verified,61.4,Salaried,True,2024-02-05
INV00666,33,F,Ahmedabad,T30,Moderate,Verified,10.1,Salaried,True,2020-04-09
INV00667,54,F,Vadodara,B30,Aggressive,Verified,16.9,Student,True,2024-04-05
INV00668,61,F,Chennai,T30,Conservative,Verified,36.3,Retired,True,2021-12-08
INV00669,38,M,Rajkot,B30,Moderate,Verified,8.8,Salaried,True,2024-09-27
INV00670,30,M,Guwahati,B30,Conservative,Verified,33.4,Student,True,2024-09-04
INV00671,51,M,Coimbatore,B30,Conservative,Verified,73.0,Self-Employed,True,2025-05-03
INV00672,32,M,Delhi,T30,Aggressive,Verified,69.2,Self-Employed,True,2023-08-11
INV00673,38,M,Ranchi,B30,Aggressive,Pending,84.8,Salaried,True,2018-06-11
INV00674,27,M,Visakhapatnam,B30,Moderate,Verified,25.6,Student,True,2024-10-13
INV00675,61,F,Amritsar,B30,Conservative,Pending,29.5,Self-Employed,True,2019-03-05
INV00676,50,M,Bengaluru,T30,Aggressive,Verified,33.8,Self-Employed,False,2020-05-02
INV00677,62,F,Coimbatore,B30,Aggressive,Verified,26.2,Business,True,2018-02-21
INV00678,26,F,Rajkot,B30,Moderate,Verified,22.1,Salaried,True,2023-04-28
INV00679,32,M,Hyderabad,T30,Moderate,Pending,35.3,Student,True,2023-01-22
INV00680,44,M,Nashik,B30,Aggressive,Rejected,61.7,Student,False,2019-10-09
INV00681,45,F,Coimbatore,B30,Conservative,Verified,56.1,Salaried,True,2025-11-03
INV00682,23,F,Delhi,T30,Aggressive,Verified,29.6,Retired,True,2020-10-31
INV00683,42,F,Indore,B30,Aggressive,Verified,33.8,Salaried,True,2023-07-22
INV00684,33,M,Rajkot,B30,Moderate,Verified,72.7,Business,True,2023-03-18
INV00685,60,F,Surat,T30,Conservative,Verified,98.9,Self-Employed,True,2019-09-11
INV00686,27,M,Guwahati,B30,Aggressive,Pending,76.3,Business,True,2021-09-29
INV00687,59,F,Guwahati,B30,Conservative,Verified,40.8,Self-Employed,False,2023-09-27
INV00688,57,M,Bhopal,B30,Moderate,Verified,47.4,Student,False,2025-09-13
INV00689,59,F,Lucknow,B30,Aggressive,Verified,7.0,Student,True,2024-11-11
INV00690,24,F,Jaipur,T30,Conservative,Verified,94.6,Student,True,2018-10-19
INV00691,27,F,Jaipur,T30,Conservative,Verified,41.6,Salaried,True,2018-07-02
INV00692,53,M,Delhi,T30,Conservative,Verified,51.7,Business,True,2018-02-28
INV00693,57,M,Guwahati,B30,Moderate,Verified,22.8,Retired,True,2019-02-02
INV00694,28,F,Varanasi,B30,Aggressive,Verified,26.7,Retired,False,2018-04-30
INV00695,64,F,Visakhapatnam,B30,Conservative,Verified,11.3,Student,True,2022-06-05
INV00696,60,F,Delhi,T30,Aggressive,Verified,75.9,Student,True,2024-04-28
INV00697,61,F,Rajkot,B30,Moderate,Verified,40.9,Retired,True,2018-12-12
INV00698,38,F,Vadodara,B30,Conservative,Verified,46.7,Retired,True,2018-06-11
INV00699,41,M,Coimbatore,B30,Conservative,Verified,74.0,Retired,True,2020-12-03
INV00700,57,F,Hyderabad,T30,Conservative,Verified,16.9,Self-Employed,True,2024-04-12
INV00701,44,M,Kolkata,T30,Aggressive,Verified,82.5,Salaried,False,2024-11-19
INV00702,56,M,Kochi,B30,Conservative,Verified,75.7,Salaried,True,2020-07-04
INV00703,36,F,Mysuru,B30,Aggressive,Verified,85.2,Self-Employed,True,2022-10-12
INV00704,54,M,Bhubaneswar,B30,Aggressive,Verified,6.2,Student,True,2018-06-08
INV00705,30,F,Bhopal,B30,Moderate,Verified,99.0,Self-Employed,True,2019-06-06
INV00706,55,F,Amritsar,B30,Aggressive,Verified,98.4,Student,True,2025-03-23
INV00707,23,M,Bhopal,B30,Conservative,Verified,40.6,Student,True,2022-08-01
INV00708,29,M,Pune,T30,Moderate,Verified,24.1,Salaried,True,2025-07-20
INV00709,62,M,Agra,B30,Conservative,Verified,31.5,Self-Employed,True,2022-07-10
INV00710,36,M,Chennai,T30,Moderate,Verified,73.9,Retired,True,2020-02-24
INV00711,22,F,Nashik,B30,Conservative,Rejected,69.4,Salaried,True,2018-04-08
INV00712,38,F,Delhi,T30,Aggressive,Verified,45.3,Self-Employed,True,2019-08-09
INV00713,43,M,Lucknow,B30,Conservative,Verified,14.1,Student,True,2023-08-24
INV00714,41,F,Jaipur,T30,Conservative,Verified,17.8,Business,True,2023-06-07
INV00715,28,F,Agra,B30,Moderate,Verified,60.6,Self-Employed,True,2022-01-09
INV00716,34,F,Meerut,B30,Moderate,Verified,73.0,Salaried,True,2022-12-31
INV00717,48,F,Mysuru,B30,Conservative,Verified,10.7,Salaried,False,2024-06-18
INV00718,52,M,Vadodara,B30,Aggressive,Verified,61.2,Business,False,2022-03-15
INV00719,60,M,Jaipur,T30,Aggressive,Verified,27.8,Business,True,2020-10-06
INV00720,22,F,Ludhiana,B30,Moderate,Verified,20.7,Self-Employed,True,2022-04-01
INV00721,28,F,Hyderabad,T30,Conservative,Verified,62.2,Salaried,True,2020-09-09
INV00722,55,M,Bhopal,B30,Conservative,Verified,22.1,Business,True,2021-02-02
INV00723,33,F,Agra,B30,Aggressive,Verified,84.8,Self-Employed,True,2021-06-18
INV00724,56,F,Jaipur,T30,Aggressive,Verified,23.8,Student,True,2023-01-18
INV00725,37,F,Agra,B30,Aggressive,Verified,52.2,Student,True,2023-03-06
INV00726,41,F,Nagpur,B30,Aggressive,Verified,79.1,Retired,True,2023-07-22
INV00727,27,F,Nashik,B30,Moderate,Verified,80.3,Student,True,2025-04-07
INV00728,64,M,Patna,B30,Conservative,Verified,81.7,Student,True,2021-01-27
INV00729,60,M,Hyderabad,T30,Conservative,Verified,80.0,Student,True,2019-06-17
INV00730,52,F,Amritsar,B30,Conservative,Verified,60.0,Student,True,2019-08-12
INV00731,24,F,Lucknow,B30,Conservative,Verified,97.2,Business,True,2021-09-15
INV00732,49,M,Bengaluru,T30,Conservative,Verified,27.8,Business,True,2022-07-07
INV00733,57,F,Kochi,B30,Conservative,Verified,31.6,Student,True,2022-06-12
INV00734,48,M,Ahmedabad,T30,Conservative,Verified,74.8,Self-Employed,True,2021-04-05
INV00735,42,F,Jaipur,T30,Aggressive,Verified,78.4,Student,True,2025-10-11
INV00736,22,M,Indore,B30,Conservative,Verified,82.4,Salaried,True,2025-06-12
INV00737,58,F,Ranchi,B30,Conservative,Verified,39.1,Retired,True,2021-08-10
INV00738,38,M,Mysuru,B30,Conservative,Verified,52.4,Self-Employed,True,2021-03-11
INV00739,46,F,Lucknow,B30,Aggressive,Pending,41.8,Student,False,2023-12-05
INV00740,49,F,Agra,B30,Moderate,Verified,42.3,Salaried,True,2019-02-24
INV00741,49,F,Patna,B30,Conservative,Verified,36.2,Salaried,True,2018-07-12
INV00742,41,F,Visakhapatnam,B30,Moderate,Pending,35.9,Salaried,True,2018-03-16
INV00743,50,F,Indore,B30,Aggressive,Pending,88.6,Business,True,2025-12-20
INV00744,50,F,Mysuru,B30,Moderate,Rejected,32.5,Salaried,False,2025-03-21
INV00745,54,M,Pune,T30,Moderate,Verified,26.6,Business,True,2018-01-05
INV00746,45,F,Meerut,B30,Moderate,Pending,82.0,Salaried,True,2022-10-30
INV00747,30,M,Visakhapatnam,B30,Moderate,Verified,36.3,Student,True,2021-02-14
INV00748,25,M,Surat,T30,Moderate,Verified,89.2,Retired,True,2020-08-09
INV00749,60,F,Agra,B30,Conservative,Pending,84.9,Student,True,2018-09-23
INV00750,65,F,Mumbai,T30,Conservative,Pending,42.9,Business,True,2023-08-15
INV00751,33,M,Chennai,T30,Moderate,Verified,6.0,Self-Employed,True,2025-02-22
INV00752,50,F,Amritsar,B30,Moderate,Verified,57.2,Business,True,2025-09-21
INV00753,41,F,Indore,B30,Conservative,Verified,25.5,Business,True,2018-09-12
INV00754,26,F,Agra,B30,Conservative,Verified,85.7,Student,True,2022-12-24
INV00755,39,M,Kolkata,T30,Conservative,Verified,28.3,Salaried,True,2019-12-05
INV00756,54,F,Meerut,B30,Aggressive,Verified,97.4,Self-Employed,True,2020-05-15
INV00757,46,M,Ranchi,B30,Conservative,Verified,35.2,Business,True,2019-07-27
INV00758,22,M,Kochi,B30,Moderate,Verified,55.0,Business,True,2021-10-04
INV00759,52,F,Lucknow,B30,Aggressive,Verified,17.2,Salaried,True,2020-11-14
INV00760,27,M,Meerut,B30,Aggressive,Verified,3.2,Self-Employed,True,2019-10-09
INV00761,50,M,Varanasi,B30,Moderate,Verified,23.3,Self-Employed,True,2023-12-09
INV00762,48,F,Bhubaneswar,B30,Conservative,Verified,67.3,Salaried,True,2019-06-18
INV00763,26,M,Bhopal,B30,Aggressive,Verified,92.8,Self-Employed,True,2018-02-26
INV00764,25,M,Kolkata,T30,Aggressive,Verified,71.9,Business,True,2022-06-18
INV00765,52,F,Vadodara,B30,Conservative,Verified,39.3,Self-Employed,True,2018-11-21
INV00766,59,F,Bhubaneswar,B30,Aggressive,Verified,72.6,Self-Employed,True,2022-05-25
INV00767,44,M,Kochi,B30,Moderate,Rejected,4.5,Retired,True,2018-07-24
INV00768,33,F,Coimbatore,B30,Conservative,Verified,58.7,Student,True,2022-07-27
INV00769,36,F,Kochi,B30,Moderate,Verified,47.4,Retired,True,2019-09-09
INV00770,39,M,Amritsar,B30,Conservative,Verified,58.1,Retired,True,2025-01-11
INV00771,38,F,Bhopal,B30,Aggressive,Verified,6.6,Self-Employed,True,2019-01-07
INV00772,51,F,Ranchi,B30,Aggressive,Verified,61.1,Student,True,2021-11-12
INV00773,26,M,Pune,T30,Conservative,Pending,94.5,Student,True,2018-01-08
INV00774,50,F,Hyderabad,T30,Aggressive,Verified,35.3,Student,True,2019-06-03
INV00775,53,M,Vadodara,B30,Moderate,Verified,84.2,Business,True,2019-01-14
INV00776,47,M,Amritsar,B30,Conservative,Verified,30.1,Business,True,2024-04-17
INV00777,63,M,Ranchi,B30,Moderate,Verified,9.5,Self-Employed,True,2024-10-20
INV00778,57,F,Pune,T30,Aggressive,Verified,83.9,Business,True,2020-01-10
INV00779,52,F,Bengaluru,T30,Aggressive,Verified,79.5,Salaried,True,2025-08-08
INV00780,25,M,Kochi,B30,Aggressive,Verified,58.7,Student,True,2022-04-25
INV00781,24,F,Ahmedabad,T30,Moderate,Verified,39.1,Retired,True,2024-12-12
INV00782,24,F,Pune,T30,Aggressive,Rejected,52.3,Business,False,2018-04-12
INV00783,42,M,Ahmedabad,T30,Moderate,Verified,89.2,Self-Employed,True,2020-09-23
INV00784,43,M,Ahmedabad,T30,Moderate,Verified,17.4,Retired,True,2018-02-08
INV00785,62,M,Meerut,B30,Aggressive,Verified,17.4,Business,False,2020-04-23
INV00786,47,F,Meerut,B30,Moderate,Verified,98.9,Student,True,2019-11-14
INV00787,26,F,Coimbatore,B30,Moderate,Rejected,10.2,Business,True,2022-01-04
INV00788,38,F,Jaipur,T30,Aggressive,Rejected,19.4,Self-Employed,True,2020-12-31
INV00789,38,F,Jaipur,T30,Conservative,Verified,83.7,Salaried,True,2018-06-15
INV00790,56,F,Pune,T30,Aggressive,Verified,86.6,Self-Employed,True,2023-07-06
INV00791,61,M,Agra,B30,Moderate,Verified,80.8,Retired,True,2018-11-06
INV00792,28,M,Kochi,B30,Aggressive,Verified,82.6,Business,True,2019-10-21
INV00793,64,F,Amritsar,B30,Conservative,Verified,59.8,Student,True,2025-04-15
INV00794,31,F,Chennai,T30,Aggressive,Verified,18.0,Self-Employed,True,2022-07-24
INV00795,56,F,Jaipur,T30,Aggressive,Verified,82.8,Student,True,2024-11-18
INV00796,59,M,Bhopal,B30,Aggressive,Verified,81.4,Self-Employed,True,2023-06-11
INV00797,42,F,Surat,T30,Aggressive,Verified,69.6,Self-Employed,True,2022-01-24
INV00798,52,M,Rajkot,B30,Moderate,Verified,52.9,Retired,True,2020-06-02
INV00799,30,F,Guwahati,B30,Moderate,Verified,70.5,Self-Employed,True,2018-04-16
INV00800,27,F,Visakhapatnam,B30,Aggressive,Verified,86.5,Student,True,2024-12-20
INV00801,30,M,Jaipur,T30,Aggressive,Verified,76.5,Self-Employed,True,2018-02-18
INV00802,50,M,Mysuru,B30,Aggressive,Verified,86.6,Retired,True,2025-02-21
INV00803,28,M,Mysuru,B30,Conservative,Rejected,80.7,Self-Employed,False,2018-12-21
INV00804,57,F,Guwahati,B30,Conservative,Verified,82.9,Salaried,True,2023-10-02
INV00805,32,M,Rajkot,B30,Conservative,Verified,48.5,Student,True,2021-09-06
INV00806,25,M,Coimbatore,B30,Conservative,Verified,6.5,Retired,True,2021-07-29
INV00807,29,M,Delhi,T30,Conservative,Verified,52.0,Salaried,True,2019-03-14
INV00808,22,M,Nashik,B30,Conservative,Verified,75.9,Business,True,2022-05-12
INV00809,51,F,Lucknow,B30,Moderate,Verified,63.5,Self-Employed,True,2022-03-16
INV00810,23,F,Ludhiana,B30,Aggressive,Verified,31.9,Student,True,2025-03-12
INV00811,57,M,Mumbai,T30,Moderate,Verified,96.5,Retired,True,2024-01-21
INV00812,27,F,Lucknow,B30,Conservative,Pending,76.2,Self-Employed,True,2022-01-24
INV00813,57,F,Ahmedabad,T30,Moderate,Verified,93.0,Student,True,2024-10-20
INV00814,27,M,Ranchi,B30,Moderate,Verified,94.5,Business,True,2019-01-05
INV00815,57,M,Visakhapatnam,B30,Conservative,Verified,42.3,Self-Employed,True,2019-02-11
INV00816,59,F,Bhopal,B30,Aggressive,Verified,89.0,Salaried,True,2022-09-20
INV00817,22,M,Delhi,T30,Aggressive,Verified,25.0,Student,True,2021-06-18
INV00818,51,F,Mumbai,T30,Conservative,Verified,64.8,Self-Employed,True,2023-07-12
INV00819,39,F,Rajkot,B30,Aggressive,Verified,68.8,Business,False,2021-02-05
INV00820,26,F,Nagpur,B30,Conservative,Pending,93.0,Business,True,2021-07-23
INV00821,49,F,Delhi,T30,Aggressive,Verified,87.3,Salaried,True,2023-04-22
INV00822,27,M,Jaipur,T30,Conservative,Pending,41.5,Student,True,2022-03-17
INV00823,45,F,Lucknow,B30,Conservative,Verified,42.2,Business,True,2023-07-06
INV00824,36,F,Bhubaneswar,B30,Conservative,Verified,3.0,Salaried,True,2021-11-23
INV00825,42,M,Kochi,B30,Moderate,Verified,32.6,Self-Employed,True,2021-07-21
INV00826,59,F,Ludhiana,B30,Aggressive,Verified,51.3,Business,True,2025-10-18
INV00827,61,M,Coimbatore,B30,Moderate,Verified,41.7,Retired,True,2018-05-23
INV00828,34,F,Amritsar,B30,Moderate,Verified,73.9,Business,True,2019-02-20
INV00829,57,M,Surat,T30,Moderate,Verified,90.9,Self-Employed,True,2022-03-11
INV00830,58,F,Mysuru,B30,Conservative,Verified,86.0,Retired,True,2018-11-26
INV00831,22,M,Nagpur,B30,Aggressive,Verified,70.2,Business,True,2018-01-11
INV00832,55,M,Kochi,B30,Moderate,Verified,72.0,Salaried,True,2021-07-27
INV00833,64,F,Guwahati,B30,Aggressive,Verified,5.4,Self-Employed,True,2020-12-02
INV00834,45,F,Mumbai,T30,Conservative,Verified,82.7,Business,True,2019-02-07
INV00835,26,F,Meerut,B30,Moderate,Verified,17.0,Student,True,2021-09-30
INV00836,37,M,Agra,B30,Conservative,Pending,46.0,Student,True,2024-10-20
INV00837,49,F,Hyderabad,T30,Moderate,Verified,22.0,Salaried,False,2018-07-17
INV00838,55,M,Ranchi,B30,Moderate,Verified,48.7,Retired,True,2018-08-05
INV00839,57,M,Bengaluru,T30,Aggressive,Verified,16.6,Business,True,2018-04-14
INV00840,26,F,Hyderabad,T30,Moderate,Verified,39.5,Salaried,False,2018-08-19
INV00841,29,F,Patna,B30,Moderate,Verified,60.3,Business,True,2023-10-25
INV00842,27,M,Bhubaneswar,B30,Moderate,Verified,76.5,Salaried,True,2018-01-23
INV00843,33,M,Agra,B30,Conservative,Verified,80.4,Retired,True,2019-02-27
INV00844,63,M,Visakhapatnam,B30,Moderate,Verified,81.8,Student,False,2022-06-22
INV00845,59,F,Bhubaneswar,B30,Conservative,Verified,91.9,Student,True,2021-09-03
INV00846,32,M,Kolkata,T30,Aggressive,Pending,61.6,Student,True,2022-05-31
INV00847,54,M,Patna,B30,Moderate,Verified,35.2,Business,True,2024-12-17
INV00848,38,F,Bhubaneswar,B30,Moderate,Pending,20.1,Student,True,2021-01-04
INV00849,57,F,Chennai,T30,Aggressive,Verified,6.4,Salaried,True,2021-01-13
INV00850,24,F,Indore,B30,Moderate,Verified,47.1,Student,True,2025-06-10
INV00851,22,M,Hyderabad,T30,Conservative,Verified,7.8,Business,True,2020-01-19
INV00852,53,M,Varanasi,B30,Aggressive,Verified,99.0,Salaried,True,2018-08-28
INV00853,25,M,Vadodara,B30,Aggressive,Verified,89.9,Self-Employed,True,2024-01-13
INV00854,43,F,Ludhiana,B30,Moderate,Rejected,29.4,Student,True,2019-10-29
INV00855,32,M,Nagpur,B30,Conservative,Verified,39.1,Student,True,2020-08-21
INV00856,52,M,Meerut,B30,Aggressive,Verified,32.0,Business,True,2019-07-30
INV00857,61,F,Kochi,B30,Aggressive,Pending,7.0,Student,True,2023-01-06
INV00858,22,M,Jaipur,T30,Conservative,Verified,55.6,Retired,True,2024-09-05
INV00859,55,M,Ranchi,B30,Conservative,Verified,52.8,Business,True,2023-04-23
INV00860,50,M,Bhubaneswar,B30,Conservative,Verified,50.1,Salaried,True,2020-10-05
INV00861,26,F,Bhopal,B30,Aggressive,Pending,4.1,Student,True,2025-04-09
INV00862,45,M,Visakhapatnam,B30,Moderate,Verified,74.6,Business,False,2023-06-12
INV00863,44,M,Visakhapatnam,B30,Conservative,Verified,57.2,Student,True,2024-06-07
INV00864,22,M,Varanasi,B30,Moderate,Pending,20.3,Student,True,2025-12-30
INV00865,64,M,Chennai,T30,Moderate,Verified,39.3,Retired,False,2020-07-03
INV00866,24,F,Bengaluru,T30,Conservative,Pending,56.2,Retired,True,2020-08-25
INV00867,50,M,Meerut,B30,Aggressive,Verified,87.5,Salaried,True,2024-11-20
INV00868,24,F,Delhi,T30,Conservative,Verified,84.8,Self-Employed,True,2024-12-27
INV00869,42,M,Mysuru,B30,Conservative,Rejected,7.3,Student,True,2019-04-04
INV00870,63,M,Jaipur,T30,Aggressive,Verified,66.3,Student,True,2019-08-03
INV00871,57,F,Surat,T30,Aggressive,Verified,52.2,Self-Employed,True,2022-08-08
INV00872,63,M,Visakhapatnam,B30,Aggressive,Verified,99.0,Retired,True,2021-11-04
INV00873,59,M,Bhopal,B30,Moderate,Verified,29.9,Salaried,True,2020-09-05
INV00874,38,F,Agra,B30,Moderate,Verified,17.9,Business,True,2024-07-16
INV00875,27,M,Bhopal,B30,Moderate,Verified,11.6,Business,True,2021-02-16
INV00876,56,M,Surat,T30,Conservative,Pending,75.0,Self-Employed,True,2019-03-26
INV00877,26,M,Vadodara,B30,Moderate,Verified,62.1,Business,True,2021-12-17
INV00878,44,F,Hyderabad,T30,Conservative,Verified,82.6,Self-Employed,True,2023-09-06
INV00879,51,F,Bengaluru,T30,Conservative,Rejected,57.9,Salaried,False,2023-07-12
INV00880,45,F,Visakhapatnam,B30,Moderate,Verified,54.1,Business,True,2020-05-06
INV00881,37,F,Nashik,B30,Conservative,Verified,17.0,Self-Employed,True,2018-02-16
INV00882,47,F,Delhi,T30,Aggressive,Verified,90.3,Retired,True,2018-10-14
INV00883,49,F,Vadodara,B30,Conservative,Verified,3.9,Self-Employed,True,2024-05-17
INV00884,38,F,Ahmedabad,T30,Aggressive,Verified,31.7,Salaried,True,2025-01-18
INV00885,41,M,Kochi,B30,Moderate,Verified,44.8,Self-Employed,True,2022-06-17
INV00886,62,F,Lucknow,B30,Moderate,Pending,43.8,Retired,True,2024-02-25
INV00887,25,F,Kochi,B30,Moderate,Verified,45.6,Retired,True,2021-07-14
INV00888,50,F,Rajkot,B30,Aggressive,Verified,72.9,Retired,True,2025-11-06
INV00889,50,F,Varanasi,B30,Moderate,Verified,60.8,Salaried,True,2018-08-16
INV00890,32,M,Lucknow,B30,Aggressive,Verified,59.7,Self-Employed,True,2018-12-19
INV00891,22,M,Rajkot,B30,Aggressive,Pending,44.6,Business,True,2022-09-06
INV00892,42,M,Nashik,B30,Conservative,Verified,48.6,Salaried,True,2022-06-27
INV00893,41,M,Bhubaneswar,B30,Aggressive,Rejected,19.8,Salaried,True,2025-01-22
INV00894,36,M,Chennai,T30,Conservative,Rejected,25.4,Self-Employed,True,2023-09-30
INV00895,54,F,Nagpur,B30,Conservative,Verified,77.9,Self-Employed,True,2022-11-29
INV00896,23,M,Guwahati,B30,Moderate,Verified,26.7,Retired,True,2023-04-30
INV00897,50,F,Bhubaneswar,B30,Conservative,Verified,87.5,Student,True,2024-07-08
INV00898,32,M,Kolkata,T30,Moderate,Verified,35.9,Retired,True,2025-08-04
INV00899,36,F,Varanasi,B30,Moderate,Verified,17.7,Self-Employed,True,2019-06-27
INV00900,65,M,Bengaluru,T30,Conservative,Pending,75.7,Self-Employed,True,2020-03-01
INV00901,30,M,Guwahati,B30,Moderate,Pending,87.1,Retired,True,2020-01-12
INV00902,58,F,Visakhapatnam,B30,Conservative,Verified,51.4,Student,True,2019-06-04
INV00903,48,M,Meerut,B30,Conservative,Verified,61.6,Self-Employed,True,2023-01-14
INV00904,35,M,Patna,B30,Moderate,Rejected,60.0,Business,True,2020-05-19
INV00905,65,F,Ranchi,B30,Moderate,Verified,6.7,Salaried,True,2025-01-09
INV00906,43,M,Agra,B30,Moderate,Verified,49.2,Salaried,True,2019-09-23
INV00907,53,M,Rajkot,B30,Moderate,Verified,63.0,Self-Employed,True,2019-05-06
INV00908,30,F,Meerut,B30,Aggressive,Verified,20.9,Student,True,2022-12-11
INV00909,44,F,Ludhiana,B30,Aggressive,Verified,69.4,Self-Employed,True,2021-06-18
INV00910,64,M,Ahmedabad,T30,Conservative,Verified,88.2,Student,True,2022-12-12
INV00911,40,M,Lucknow,B30,Moderate,Verified,86.0,Self-Employed,True,2021-03-08
INV00912,35,M,Mumbai,T30,Conservative,Verified,91.6,Self-Employed,True,2025-01-02
INV00913,24,M,Hyderabad,T30,Moderate,Verified,80.7,Retired,True,2020-05-22
INV00914,40,M,Agra,B30,Conservative,Verified,36.9,Student,True,2018-04-15
INV00915,61,M,Ranchi,B30,Conservative,Rejected,10.1,Retired,True,2018-07-30
INV00916,61,M,Patna,B30,Aggressive,Verified,41.6,Salaried,True,2022-12-02
INV00917,37,F,Amritsar,B30,Aggressive,Verified,13.2,Student,True,2020-11-21
INV00918,24,F,Hyderabad,T30,Moderate,Verified,15.4,Salaried,True,2019-03-24
INV00919,48,F,Delhi,T30,Aggressive,Pending,92.4,Salaried,True,2023-02-15
INV00920,63,M,Mumbai,T30,Moderate,Verified,90.8,Student,True,2019-06-06
INV00921,57,M,Ludhiana,B30,Conservative,Verified,14.4,Retired,True,2019-11-19
INV00922,50,F,Bhubaneswar,B30,Moderate,Verified,11.0,Retired,True,2021-09-10
INV00923,37,F,Bhubaneswar,B30,Aggressive,Verified,25.3,Student,True,2024-08-23
INV00924,30,M,Guwahati,B30,Aggressive,Verified,87.8,Self-Employed,True,2020-06-26
INV00925,40,F,Meerut,B30,Aggressive,Verified,90.3,Retired,True,2022-07-21
INV00926,36,M,Varanasi,B30,Conservative,Verified,12.4,Business,True,2019-02-03
INV00927,46,M,Nagpur,B30,Moderate,Verified,88.1,Retired,True,2021-10-28
INV00928,32,F,Pune,T30,Conservative,Verified,72.6,Business,True,2019-09-11
INV00929,46,F,Pune,T30,Moderate,Verified,6.8,Retired,True,2023-12-05
INV00930,33,F,Lucknow,B30,Conservative,Verified,75.5,Salaried,True,2025-08-18
INV00931,33,M,Jaipur,T30,Aggressive,Verified,41.1,Business,True,2018-06-26
INV00932,31,M,Mysuru,B30,Conservative,Verified,36.2,Retired,True,2023-06-30
INV00933,28,M,Meerut,B30,Conservative,Verified,94.3,Student,True,2020-03-30
INV00934,58,M,Delhi,T30,Aggressive,Pending,90.3,Student,True,2019-10-09
INV00935,65,M,Bhopal,B30,Moderate,Verified,81.1,Retired,True,2022-04-01
INV00936,56,F,Ranchi,B30,Aggressive,Verified,34.7,Salaried,True,2019-02-27
