fund_id,date,nav,nav_change_pct
F006,2024-04-05,95.0788,-0.5261
F006,2024-04-08,95.4672,0.4085
F006,2024-04-09,94.959,-0.5323
F006,2024-04-10,94.8068,-0.1603
F006,2024-04-11,95.189,0.4031
F006,2024-04-12,95.6141,0.4466
F006,2024-04-15,94.817,-0.8337
F006,2024-04-16,95.6018,0.8277
F006,2024-04-17,96.4927,0.9319
F006,2024-04-18,95.6495,-0.8738
F006,2024-04-19,95.6495,0.0
F006,2024-04-22,95.982,0.3476
F006,2024-04-23,95.898,-0.0875
F006,2024-04-24,94.2238,-1.7458
F006,2024-04-25,93.197,-1.0897
F006,2024-04-26,93.039,-0.1695
F006,2024-04-29,92.2012,-0.9005
F006,2024-04-30,91.9239,-0.3008
F006,2024-05-01,91.9753,0.0559
F006,2024-05-02,93.0788,1.1998
F006,2024-05-03,92.8904,-0.2024
F006,2024-05-06,93.7153,0.888
F006,2024-05-07,94.8146,1.173
F006,2024-05-08,95.931,1.1775
F006,2024-05-09,96.1783,0.2578
F006,2024-05-10,94.6965,-1.5407
F006,2024-05-13,95.074,0.3986
F006,2024-05-14,95.8999,0.8687
F006,2024-05-15,95.8665,-0.0348
F006,2024-05-16,97.2332,1.4256
F006,2024-05-17,97.9312,0.7179
F006,2024-05-20,98.4058,0.4846
F006,2024-05-21,99.2906,0.8991
F006,2024-05-22,99.5852,0.2967
F006,2024-05-23,97.6291,-1.9642
F006,2024-05-24,97.2685,-0.3694
F006,2024-05-27,98.2293,0.9878
F006,2024-05-28,97.6241,-0.6161
F006,2024-05-29,97.4789,-0.1487
F006,2024-05-30,96.6933,-0.8059
F006,2024-05-31,98.1023,1.4572
F006,2024-06-03,99.4514,1.3752
F006,2024-06-04,98.778,-0.6771
F006,2024-06-05,98.924,0.1478
F006,2024-06-06,98.4151,-0.5144
F006,2024-06-07,98.9288,0.522
F006,2024-06-10,99.3619,0.4378
F006,2024-06-11,100.0369,0.6793
F006,2024-06-12,100.3325,0.2955
F006,2024-06-13,102.7187,2.3783
F006,2024-06-14,101.9048,-0.7924
F006,2024-06-17,100.5408,-1.3385
F006,2024-06-18,100.2548,-0.2845
F006,2024-06-19,99.0273,-1.2244
F006,2024-06-20,99.0273,0.0
F006,2024-06-21,97.12,-1.926
F006,2024-06-24,96.4326,-0.7078
F006,2024-06-25,95.7251,-0.7337
F006,2024-06-26,96.1507,0.4446
F006,2024-06-27,95.7902,-0.3749
F006,2024-06-28,95.6814,-0.1136
F006,2024-07-01,96.3946,0.7454
F006,2024-07-02,95.8326,-0.583
F006,2024-07-03,95.6585,-0.1817
F006,2024-07-04,95.9671,0.3226
F006,2024-07-05,94.5053,-1.5232
F006,2024-07-08,92.7306,-1.8779
F006,2024-07-09,93.0152,0.3069
F006,2024-07-10,93.4092,0.4236
F006,2024-07-11,94.9798,1.6814
F006,2024-07-12,95.1284,0.1565
F006,2024-07-15,95.7808,0.6858
F006,2024-07-16,95.6598,-0.1263
F006,2024-07-17,95.916,0.2678
F006,2024-07-18,97.2241,1.3638
F006,2024-07-19,95.6012,-1.6692
F006,2024-07-22,95.9462,0.3609
F006,2024-07-23,97.6142,1.7385
F006,2024-07-24,97.8637,0.2556
F006,2024-07-25,99.1853,1.3504
F006,2024-07-26,98.7158,-0.4734
F006,2024-07-29,98.7201,0.0044
F006,2024-07-30,98.7762,0.0568
F006,2024-07-31,97.0535,-1.744
F006,2024-08-01,96.1756,-0.9046
F006,2024-08-02,95.3605,-0.8475
F006,2024-08-05,96.0162,0.6876
F006,2024-08-06,96.7149,0.7277
F006,2024-08-07,96.9946,0.2892
F006,2024-08-08,97.6632,0.6893
F006,2024-08-09,97.5642,-0.1014
F006,2024-08-12,98.5316,0.9916
F006,2024-08-13,98.5681,0.037
F006,2024-08-14,98.6433,0.0763
F006,2024-08-15,98.4633,-0.1825
F006,2024-08-16,99.032,0.5776
F006,2024-08-19,98.728,-0.307
F006,2024-08-20,99.5288,0.8111
F006,2024-08-21,98.6572,-0.8757
F006,2024-08-22,97.8195,-0.8491
F006,2024-08-23,98.3868,0.5799
F006,2024-08-26,98.3466,-0.0409
F006,2024-08-27,98.019,-0.3331
F006,2024-08-28,98.7463,0.742
F006,2024-08-29,98.2962,-0.4558
F006,2024-08-30,98.1683,-0.1301
F006,2024-09-02,99.2966,1.1494
F006,2024-09-03,100.549,1.2613
F006,2024-09-04,101.844,1.2879
F006,2024-09-05,101.6447,-0.1957
F006,2024-09-06,102.6759,1.0145
F006,2024-09-09,101.9272,-0.7292
F006,2024-09-10,101.2183,-0.6955
F006,2024-09-11,99.3454,-1.8504
F006,2024-09-12,100.7047,1.3683
F006,2024-09-13,100.0389,-0.6611
F006,2024-09-16,99.9676,-0.0713
F006,2024-09-17,99.2696,-0.6982
F006,2024-09-18,99.8515,0.5862
F006,2024-09-19,99.5814,-0.2705
F006,2024-09-20,98.5718,-1.0138
F006,2024-09-23,98.9497,0.3834
F006,2024-09-24,97.8444,-1.117
F006,2024-09-25,97.2183,-0.6399
F006,2024-09-26,95.6088,-1.6556
F006,2024-09-27,94.5483,-1.1092
F006,2024-09-30,94.7117,0.1728
F006,2024-10-01,93.2516,-1.5416
F006,2024-10-02,92.1746,-1.1549
F006,2024-10-03,92.2005,0.0281
F006,2024-10-04,91.8272,-0.4049
F006,2024-10-07,93.3181,1.6236
F006,2024-10-08,94.7152,1.4971
F006,2024-10-09,94.086,-0.6643
F006,2024-10-10,94.5336,0.4757
F006,2024-10-11,95.1286,0.6294
F006,2024-10-14,94.7024,-0.448
F006,2024-10-15,93.5978,-1.1664
F006,2024-10-16,93.6167,0.0202
F006,2024-10-17,93.5153,-0.1083
F006,2024-10-18,93.2173,-0.3187
F006,2024-10-21,93.5751,0.3838
F006,2024-10-22,93.0412,-0.5706
F006,2024-10-23,92.2116,-0.8916
F006,2024-10-24,92.3197,0.1172
F006,2024-10-25,92.6325,0.3388
F006,2024-10-28,91.7883,-0.9113
F006,2024-10-29,92.4973,0.7724
F006,2024-10-30,91.2149,-1.3864
F006,2024-10-31,90.8204,-0.4325
F006,2024-11-01,90.6602,-0.1764
F006,2024-11-04,90.226,-0.4789
F006,2024-11-05,89.8452,-0.4221
F006,2024-11-06,91.217,1.5268
F006,2024-11-07,90.6234,-0.6508
F006,2024-11-08,92.4204,1.9829
F006,2024-11-11,92.7713,0.3797
F006,2024-11-12,92.8675,0.1037
F006,2024-11-13,93.2492,0.411
F006,2024-11-14,95.1645,2.054
F006,2024-11-15,94.4366,-0.7649
F006,2024-11-18,93.6185,-0.8663
F006,2024-11-19,93.0812,-0.5739
F006,2024-11-20,93.1331,0.0558
F006,2024-11-21,91.8752,-1.3506
F006,2024-11-22,91.9192,0.0479
F006,2024-11-25,93.1921,1.3848
F006,2024-11-26,93.3329,0.1511
F006,2024-11-27,93.1424,-0.2041
F006,2024-11-28,92.7097,-0.4646
F006,2024-11-29,93.4039,0.7488
F006,2024-12-02,92.8148,-0.6307
F006,2024-12-03,94.2136,1.5071
F006,2024-12-04,95.6991,1.5767
F006,2024-12-05,95.9244,0.2354
F006,2024-12-06,95.9443,0.0207
F006,2024-12-09,96.7642,0.8546
F006,2024-12-10,97.6407,0.9058
F006,2024-12-11,97.0404,-0.6148
F006,2024-12-12,96.6607,-0.3913
F006,2024-12-13,95.6671,-1.0279
F006,2024-12-16,96.0089,0.3573
F006,2024-12-17,96.5497,0.5633
F006,2024-12-18,95.536,-1.0499
F006,2024-12-19,95.2168,-0.3341
F006,2024-12-20,94.2191,-1.0478
F006,2024-12-23,93.5699,-0.689
F006,2024-12-24,94.0104,0.4708
F006,2024-12-25,93.487,-0.5567
F006,2024-12-26,93.487,0.0
F006,2024-12-27,92.1036,-1.4798
F006,2024-12-30,92.269,0.1796
F006,2024-12-31,92.264,-0.0054
F006,2025-01-01,91.7536,-0.5532
F006,2025-01-02,91.6424,-0.1212
F006,2025-01-03,91.8021,0.1743
F006,2025-01-06,91.2312,-0.6219
F006,2025-01-07,90.1811,-1.151
F006,2025-01-08,91.5108,1.4745
F006,2025-01-09,91.0746,-0.4767
F006,2025-01-10,91.0314,-0.0474
F006,2025-01-13,91.7949,0.8387
F006,2025-01-14,94.414,2.8532
F006,2025-01-15,93.5023,-0.9656
F006,2025-01-16,93.8668,0.3898
F006,2025-01-17,93.3636,-0.5361
F006,2025-01-20,92.9892,-0.401
F006,2025-01-21,92.4813,-0.5462
F006,2025-01-22,91.6762,-0.8706
F006,2025-01-23,91.6734,-0.0031
F006,2025-01-24,90.6195,-1.1496
F006,2025-01-27,91.3331,0.7875
F006,2025-01-28,91.4007,0.074
F006,2025-01-29,91.4007,0.0
F006,2025-01-30,91.4224,0.0237
F006,2025-01-31,91.1813,-0.2637
F006,2025-02-03,91.4184,0.26
F006,2025-02-04,90.5945,-0.9012
F006,2025-02-05,90.3622,-0.2564
F006,2025-02-06,89.7679,-0.6577
F006,2025-02-07,89.1553,-0.6824
F006,2025-02-10,87.6772,-1.6579
F006,2025-02-11,88.6429,1.1014
F006,2025-02-12,88.1826,-0.5193
F006,2025-02-13,89.0298,0.9607
F006,2025-02-14,89.8177,0.885
F006,2025-02-17,88.9206,-0.9988
F006,2025-02-18,88.173,-0.8408
F006,2025-02-19,90.0056,2.0784
F006,2025-02-20,91.2933,1.4307
F006,2025-02-21,91.2977,0.0048
F006,2025-02-24,91.5131,0.2359
F006,2025-02-25,91.0787,-0.4747
F006,2025-02-26,91.421,0.3758
F006,2025-02-27,90.9239,-0.5437
F006,2025-02-28,89.4729,-1.5958
F006,2025-03-03,88.5538,-1.0272
F006,2025-03-04,88.5953,0.0469
F006,2025-03-05,87.8202,-0.8749
F006,2025-03-06,87.7993,-0.0238
F006,2025-03-07,87.0708,-0.8297
F006,2025-03-10,86.552,-0.5958
F006,2025-03-11,87.1687,0.7125
F006,2025-03-12,87.3674,0.2279
F006,2025-03-13,87.3869,0.0223
F006,2025-03-14,88.0276,0.7332
F006,2025-03-17,88.3925,0.4145
F006,2025-03-18,89.4419,1.1872
F006,2025-03-19,89.1397,-0.3379
F006,2025-03-20,88.8601,-0.3137
F006,2025-03-21,87.9618,-1.0109
F006,2025-03-24,87.6863,-0.3132
F006,2025-03-25,88.3894,0.8018
F006,2025-03-26,89.3352,1.07
F006,2025-03-27,90.0483,0.7982
F006,2025-03-28,88.7828,-1.4054
F006,2025-03-31,89.5788,0.8966
F006,2025-04-01,88.2881,-1.4409
F006,2025-04-02,88.9489,0.7485
F006,2025-04-03,88.7139,-0.2642
F006,2025-04-04,89.2391,0.592
F006,2025-04-07,88.3146,-1.036
F006,2025-04-08,89.1685,0.9669
F006,2025-04-09,88.1502,-1.142
F006,2025-04-10,87.7052,-0.5048
F006,2025-04-11,87.0312,-0.7685
F006,2025-04-14,85.8359,-1.3734
F006,2025-04-15,85.9266,0.1057
F006,2025-04-16,87.1939,1.4749
F006,2025-04-17,89.0804,2.1636
F006,2025-04-18,89.1764,0.1078
F006,2025-04-21,89.9998,0.9233
F006,2025-04-22,90.1939,0.2157
F006,2025-04-23,90.5809,0.4291
F006,2025-04-24,90.3601,-0.2438
F006,2025-04-25,90.5282,0.186
F006,2025-04-28,90.9446,0.46
F006,2025-04-29,90.551,-0.4328
F006,2025-04-30,90.522,-0.032
F006,2025-05-01,90.5068,-0.0168
F006,2025-05-02,91.1323,0.6911
F006,2025-05-05,90.3824,-0.8229
F006,2025-05-06,90.3722,-0.0113
F006,2025-05-07,91.7816,1.5596
F006,2025-05-08,92.6638,0.9612
F006,2025-05-09,93.6918,1.1094
F006,2025-05-12,93.7382,0.0495
F006,2025-05-13,94.007,0.2868
F006,2025-05-14,94.7889,0.8317
F006,2025-05-15,96.0005,1.2782
F006,2025-05-16,94.5305,-1.5312
F006,2025-05-19,93.5641,-1.0223
F006,2025-05-20,94.5723,1.0776
F006,2025-05-21,94.3912,-0.1915
F006,2025-05-22,93.9123,-0.5074
F006,2025-05-23,92.9982,-0.9734
F006,2025-05-26,92.6132,-0.414
F006,2025-05-27,91.602,-1.0919
F006,2025-05-28,93.1619,1.7029
F006,2025-05-29,93.1731,0.012
F006,2025-05-30,93.1579,-0.0163
F006,2025-06-02,93.6241,0.5004
F006,2025-06-03,94.373,0.7999
F006,2025-06-04,95.1154,0.7867
F006,2025-06-05,95.9609,0.8889
F006,2025-06-06,95.5054,-0.4747
F006,2025-06-09,95.3065,-0.2083
F006,2025-06-10,95.9214,0.6452
F006,2025-06-11,95.5455,-0.3919
F006,2025-06-12,95.5703,0.026
F006,2025-06-13,95.9039,0.3491
F006,2025-06-16,96.5351,0.6582
F006,2025-06-17,95.1912,-1.3921
F006,2025-06-18,95.7641,0.6018
F006,2025-06-19,95.6138,-0.1569
F006,2025-06-20,96.1836,0.5959
F006,2025-06-23,96.8103,0.6516
F006,2025-06-24,98.0846,1.3163
F006,2025-06-25,99.176,1.1127
F006,2025-06-26,100.2741,1.1072
F006,2025-06-27,101.4623,1.185
F006,2025-06-30,101.7293,0.2632
F006,2025-07-01,101.786,0.0557
F006,2025-07-02,102.5273,0.7283
F006,2025-07-03,103.1585,0.6156
F006,2025-07-04,102.9344,-0.2172
F006,2025-07-07,103.2986,0.3538
F006,2025-07-08,103.3006,0.0019
F006,2025-07-09,102.6259,-0.6531
F006,2025-07-10,103.7162,1.0624
F006,2025-07-11,103.7931,0.0741
F006,2025-07-14,105.5254,1.669
F006,2025-07-15,104.1848,-1.2704
F006,2025-07-16,103.752,-0.4154
F006,2025-07-17,103.8102,0.0561
F006,2025-07-18,104.7859,0.9399
F006,2025-07-21,105.1522,0.3496
F006,2025-07-22,105.4449,0.2784
F006,2025-07-23,104.5256,-0.8718
F006,2025-07-24,103.5895,-0.8956
F006,2025-07-25,103.8878,0.288
F006,2025-07-28,102.7853,-1.0612
F006,2025-07-29,102.3788,-0.3955
F006,2025-07-30,102.8198,0.4308
F006,2025-07-31,102.0426,-0.7559
F006,2025-08-01,103.3837,1.3143
F006,2025-08-04,104.427,1.0092
F006,2025-08-05,103.1455,-1.2272
F006,2025-08-06,102.4071,-0.7159
F006,2025-08-07,100.5652,-1.7986
F006,2025-08-08,99.9658,-0.596
F006,2025-08-11,100.6087,0.6431
F006,2025-08-12,100.3058,-0.3011
F006,2025-08-13,100.7057,0.3987
F006,2025-08-14,99.5094,-1.1879
F006,2025-08-15,100.1745,0.6684
F006,2025-08-18,99.7597,-0.4141
F006,2025-08-19,99.7993,0.0397
F006,2025-08-20,99.7551,-0.0443
F006,2025-08-21,98.7703,-0.9872
F006,2025-08-22,97.8888,-0.8925
F006,2025-08-25,98.6761,0.8043
F006,2025-08-26,99.0207,0.3492
F006,2025-08-27,99.8822,0.87
F006,2025-08-28,100.1716,0.2897
F006,2025-08-29,100.3162,0.1444
F006,2025-09-01,98.9611,-1.3508
F006,2025-09-02,98.7767,-0.1863
F006,2025-09-03,98.7847,0.0081
F006,2025-09-04,100.3578,1.5925
F006,2025-09-05,100.9394,0.5795
F006,2025-09-08,102.2101,1.2589
F006,2025-09-09,102.7294,0.5081
F006,2025-09-10,102.1756,-0.5391
F006,2025-09-11,102.302,0.1237
F006,2025-09-12,102.526,0.219
F006,2025-09-15,101.7865,-0.7213
F006,2025-09-16,101.504,-0.2775
F006,2025-09-17,101.3674,-0.1346
F006,2025-09-18,102.6999,1.3145
F006,2025-09-19,101.0212,-1.6346
F006,2025-09-22,102.026,0.9946
F006,2025-09-23,101.292,-0.7194
F006,2025-09-24,100.2105,-1.0677
F006,2025-09-25,101.1865,0.9739
F006,2025-09-26,101.8093,0.6155
F006,2025-09-29,102.8616,1.0336
F006,2025-09-30,103.5514,0.6706
F006,2025-10-01,105.2889,1.6779
F006,2025-10-02,105.7911,0.477
F006,2025-10-03,105.6904,-0.0952
F006,2025-10-06,106.0121,0.3044
F006,2025-10-07,107.0985,1.0248
F006,2025-10-08,106.4629,-0.5935
F006,2025-10-09,105.9396,-0.4915
F006,2025-10-10,105.7095,-0.2172
F006,2025-10-13,103.9614,-1.6537
F006,2025-10-14,104.1074,0.1404
F006,2025-10-15,102.5678,-1.4789
F006,2025-10-16,102.6421,0.0724
F006,2025-10-17,103.3834,0.7222
F006,2025-10-20,103.02,-0.3515
F006,2025-10-21,104.4331,1.3717
F006,2025-10-22,103.2442,-1.1384
F006,2025-10-23,104.2591,0.983
F006,2025-10-24,104.8535,0.5701
F006,2025-10-27,103.4455,-1.3428
F006,2025-10-28,105.7199,2.1986
F006,2025-10-29,105.6977,-0.021
F006,2025-10-30,104.9874,-0.672
F006,2025-10-31,103.8371,-1.0957
F006,2025-11-03,103.6855,-0.146
F006,2025-11-04,103.6109,-0.0719
F006,2025-11-05,103.7271,0.1122
F006,2025-11-06,103.5111,-0.2082
F006,2025-11-07,104.0665,0.5366
F006,2025-11-10,103.775,-0.2801
F006,2025-11-11,102.1997,-1.518
F006,2025-11-12,102.1082,-0.0895
F006,2025-11-13,100.2049,-1.864
F006,2025-11-14,100.5186,0.3131
F006,2025-11-17,99.7613,-0.7534
F006,2025-11-18,99.9216,0.1607
F006,2025-11-19,101.002,1.0812
F006,2025-11-20,100.2657,-0.729
F006,2025-11-21,101.147,0.879
F006,2025-11-24,100.8267,-0.3167
F006,2025-11-25,102.2711,1.4326
F006,2025-11-26,102.003,-0.2621
F006,2025-11-27,101.3477,-0.6424
F006,2025-11-28,101.9353,0.5798
F006,2025-12-01,101.6105,-0.3186
F006,2025-12-02,100.957,-0.6431
F006,2025-12-03,100.6014,-0.3522
F006,2025-12-04,100.5957,-0.0057
F006,2025-12-05,101.706,1.1037
F006,2025-12-08,100.1628,-1.5173
F006,2025-12-09,100.2113,0.0484
F006,2025-12-10,100.7423,0.5299
F006,2025-12-11,100.9284,0.1847
F006,2025-12-12,102.0163,1.0779
F006,2025-12-15,101.9862,-0.0295
F006,2025-12-16,101.8662,-0.1177
F006,2025-12-17,102.3795,0.5039
F006,2025-12-18,102.4916,0.1095
F006,2025-12-19,102.2022,-0.2824
F006,2025-12-22,102.6549,0.4429
F006,2025-12-23,102.1498,-0.492
F006,2025-12-24,101.681,-0.4589
F006,2025-12-25,101.681,0.0
F006,2025-12-26,102.4087,0.7157
F006,2025-12-29,99.8005,-2.5469
F006,2025-12-30,100.1463,0.3465
F006,2025-12-31,100.2038,0.0574
F006,2026-01-01,100.2038,0.0
F006,2026-01-02,99.1611,-1.0406
F006,2026-01-05,99.5683,0.4106
F006,2026-01-06,100.0678,0.5017
F006,2026-01-07,97.9749,-2.0915
F006,2026-01-08,99.0753,1.1231
F006,2026-01-09,98.5203,-0.5602
F006,2026-01-12,99.091,0.5793
F006,2026-01-13,99.7082,0.6229
F006,2026-01-14,99.0388,-0.6714
F006,2026-01-15,99.5918,0.5584
F006,2026-01-16,99.3145,-0.2784
F006,2026-01-19,97.6986,-1.6271
F006,2026-01-20,98.6406,0.9642
F006,2026-01-21,98.0586,-0.59
F006,2026-01-22,97.4177,-0.6536
F006,2026-01-23,97.1328,-0.2925
F006,2026-01-26,97.3735,0.2478
F006,2026-01-27,97.3581,-0.0158
F006,2026-01-28,97.8142,0.4685
F006,2026-01-29,96.7954,-1.0416
F006,2026-01-30,96.2496,-0.5639
F006,2026-02-02,96.1892,-0.0628
F006,2026-02-03,97.6785,1.5483
F006,2026-02-04,97.6189,-0.061
F006,2026-02-05,98.4957,0.8982
F006,2026-02-06,98.5556,0.0608
F006,2026-02-09,98.2038,-0.357
F006,2026-02-10,98.0394,-0.1674
F006,2026-02-11,97.9367,-0.1048
F006,2026-02-12,98.439,0.5129
F006,2026-02-13,99.5511,1.1297
F006,2026-02-16,99.8674,0.3177
F006,2026-02-17,100.8458,0.9797
F006,2026-02-18,100.0977,-0.7418
F006,2026-02-19,99.7957,-0.3017
F006,2026-02-20,99.7957,0.0
F006,2026-02-23,99.5268,-0.2695
F006,2026-02-24,99.2709,-0.2571
F006,2026-02-25,99.8802,0.6138
F006,2026-02-26,99.1663,-0.7148
F006,2026-02-27,99.2302,0.0644
F006,2026-03-02,99.8052,0.5795
F006,2026-03-03,98.1861,-1.6223
F006,2026-03-04,99.8821,1.7273
F006,2026-03-05,99.6858,-0.1965
F006,2026-03-06,98.1008,-1.59
F006,2026-03-09,98.2543,0.1565
F006,2026-03-10,98.3101,0.0568
F006,2026-03-11,98.2752,-0.0355
F006,2026-03-12,99.084,0.823
F006,2026-03-13,99.7062,0.628
F006,2026-03-16,99.9737,0.2683
F006,2026-03-17,100.3637,0.3901
F006,2026-03-18,100.31,-0.0535
F006,2026-03-19,101.7649,1.4504
F006,2026-03-20,100.5912,-1.1533
F006,2026-03-23,100.7338,0.1418
F006,2026-03-24,100.8164,0.082
F006,2026-03-25,100.8164,0.0
F006,2026-03-26,100.8478,0.0311
F006,2026-03-27,99.4713,-1.3649
F006,2026-03-30,99.6259,0.1554
F006,2026-03-31,99.8799,0.255
F006,2026-04-01,101.1001,1.2217
F006,2026-04-02,100.103,-0.9863
F006,2026-04-03,101.0577,0.9537
F006,2026-04-06,103.002,1.924
F006,2026-04-07,102.7216,-0.2722
F006,2026-04-08,101.6916,-1.0027
F006,2026-04-09,101.391,-0.2956
F006,2026-04-10,101.4328,0.0412
F006,2026-04-13,101.9207,0.481
F006,2026-04-14,101.4691,-0.4431
F006,2026-04-15,102.762,1.2742
F006,2026-04-16,101.8766,-0.8616
F006,2026-04-17,100.4897,-1.3614
F006,2026-04-20,101.4096,0.9154
F006,2026-04-21,99.5947,-1.7897
F006,2026-04-22,99.4619,-0.1333
F006,2026-04-23,101.9725,2.5242
F006,2026-04-24,101.9933,0.0204
F006,2026-04-27,101.1094,-0.8666
F006,2026-04-28,101.0933,-0.0159
F006,2026-04-29,101.0825,-0.0107
F006,2026-04-30,101.2427,0.1585
F006,2026-05-01,101.8095,0.5598
F006,2026-05-04,100.9937,-0.8013
F006,2026-05-05,102.3875,1.3801
F006,2026-05-06,102.619,0.2261
F006,2026-05-07,103.2464,0.6114
F006,2026-05-08,102.7585,-0.4726
F006,2026-05-11,103.8468,1.0591
F006,2026-05-12,103.6644,-0.1756
F006,2026-05-13,103.9257,0.2521
F006,2026-05-14,103.1811,-0.7165
F006,2026-05-15,102.3891,-0.7676
F006,2026-05-18,102.9835,0.5805
F006,2026-05-19,102.6489,-0.3249
F006,2026-05-20,101.9785,-0.6531
F006,2026-05-21,101.4844,-0.4845
F006,2026-05-22,102.0823,0.5892
F006,2026-05-25,101.5992,-0.4732
F006,2026-05-26,101.5341,-0.0641
F006,2026-05-27,101.5768,0.0421
F006,2026-05-28,100.0492,-1.5039
F006,2026-05-29,98.9017,-1.1469
F006,2026-06-01,99.1974,0.299
F006,2026-06-02,98.6423,-0.5596
F006,2026-06-03,99.5058,0.8754
F006,2026-06-04,100.3053,0.8035
F006,2026-06-05,100.9125,0.6054
F006,2026-06-08,102.4119,1.4858
F006,2026-06-09,102.3745,-0.0365
F006,2026-06-10,102.9366,0.5491
F006,2026-06-11,102.4862,-0.4376
F006,2026-06-12,104.5276,1.9919
F006,2026-06-15,106.2177,1.6169
F006,2026-06-16,106.2597,0.0395
F006,2026-06-17,106.6202,0.3393
F006,2026-06-18,107.8116,1.1174
F006,2026-06-19,107.717,-0.0877
F006,2026-06-22,107.1835,-0.4953
F006,2026-06-23,107.1835,0.0
F006,2026-06-24,108.0652,0.8226
F006,2026-06-25,108.2558,0.1764
F006,2026-06-26,107.5658,-0.6374
F006,2026-06-29,106.12,-1.3441
F006,2026-06-30,106.3523,0.2189
F006,2026-07-01,107.1542,0.754
F006,2026-07-02,106.9928,-0.1506
F006,2026-07-03,108.2544,1.1791
F006,2026-07-06,107.6773,-0.5331
F006,2026-07-07,106.8011,-0.8137
F006,2026-07-08,106.7757,-0.0238
F006,2026-07-09,106.7372,-0.0361
F006,2026-07-10,107.4267,0.646
F006,2026-07-13,106.7929,-0.59
F006,2026-07-14,107.9938,1.1245
F006,2026-07-15,109.7255,1.6035
F006,2026-07-16,109.7241,-0.0013
F006,2026-07-17,110.854,1.0298
F006,2026-07-20,109.9503,-0.8152
F006,2026-07-21,110.9291,0.8902
F006,2026-07-22,111.8918,0.8679
F006,2026-07-23,112.6983,0.7208
F006,2026-07-24,112.7181,0.0176
F006,2026-07-27,110.0879,-2.3334
F006,2026-07-28,109.5558,-0.4833
F006,2026-07-29,109.0401,-0.4707
F006,2026-07-30,108.2195,-0.7526
F006,2026-07-31,108.3578,0.1278
F006,2026-08-03,108.0271,-0.3052
F006,2026-08-04,107.3469,-0.6297
F006,2026-08-05,106.4698,-0.8171
F006,2026-08-06,105.8923,-0.5424
F006,2026-08-07,106.8741,0.9272
F006,2026-08-10,106.341,-0.4988
F006,2026-08-11,105.9348,-0.382
F006,2026-08-12,105.5795,-0.3354
F006,2026-08-13,105.8975,0.3012
F006,2026-08-14,106.3158,0.395
F006,2026-08-17,103.7581,-2.4058
F006,2026-08-18,104.6373,0.8474
F006,2026-08-19,105.8711,1.1791
F006,2026-08-20,105.0134,-0.8101
F006,2026-08-21,104.2281,-0.7478
F006,2026-08-24,103.8839,-0.3302
F006,2026-08-25,103.2868,-0.5748
F006,2026-08-26,103.5028,0.2091
F006,2026-08-27,101.9221,-1.5272
F006,2026-08-28,101.0411,-0.8644
F006,2026-08-31,102.3156,1.2614
F006,2026-09-01,101.5865,-0.7126
F006,2026-09-02,102.6275,1.0247
F006,2026-09-03,102.95,0.3142
F006,2026-09-04,101.4908,-1.4174
F007,2022-01-03,55.7889,
F007,2022-01-04,55.7259,-0.1129
F007,2022-01-05,55.4182,-0.5522
F007,2022-01-06,55.6168,0.3584
F007,2022-01-07,55.9822,0.657
F007,2022-01-10,56.5196,0.9599
F007,2022-01-11,57.4079,1.5717
F007,2022-01-12,57.7355,0.5707
F007,2022-01-13,56.7261,-1.7483
F007,2022-01-14,56.3995,-0.5757
F007,2022-01-17,58.5799,3.866
F007,2022-01-18,59.1551,0.9819
F007,2022-01-19,61.0008,3.1201
F007,2022-01-20,62.1318,1.8541
F007,2022-01-21,62.352,0.3544
F007,2022-01-24,62.6213,0.4319
F007,2022-01-25,62.6166,-0.0075
F007,2022-01-26,61.227,-2.2192
F007,2022-01-27,61.2659,0.0635
F007,2022-01-28,62.2547,1.6139
F007,2022-01-31,61.7943,-0.7395
F007,2022-02-01,62.15,0.5756
F007,2022-02-02,62.8629,1.1471
F007,2022-02-03,62.1446,-1.1426
F007,2022-02-04,61.8049,-0.5466
F007,2022-02-07,61.0118,-1.2832
F007,2022-02-08,60.3841,-1.0288
F007,2022-02-09,59.3975,-1.6339
F007,2022-02-10,58.726,-1.1305
F007,2022-02-11,59.8332,1.8854
F007,2022-02-14,59.145,-1.1502
F007,2022-02-15,59.2659,0.2044
F007,2022-02-16,58.9022,-0.6137
F007,2022-02-17,59.8285,1.5726
F007,2022-02-18,59.8285,0.0
F007,2022-02-21,61.5803,2.928
F007,2022-02-22,61.85,0.438
F007,2022-02-23,61.689,-0.2603
F007,2022-02-24,60.7578,-1.5095
F007,2022-02-25,62.3172,2.5666
F007,2022-02-28,61.7267,-0.9476
F007,2022-03-01,62.2839,0.9027
F007,2022-03-02,63.1667,1.4174
F007,2022-03-03,62.736,-0.6818
F007,2022-03-04,63.6077,1.3895
F007,2022-03-07,64.2651,1.0335
F007,2022-03-08,65.7344,2.2863
F007,2022-03-09,65.3596,-0.5702
F007,2022-03-10,64.2932,-1.6316
F007,2022-03-11,63.8964,-0.6172
F007,2022-03-14,64.0954,0.3114
F007,2022-03-15,64.1695,0.1156
F007,2022-03-16,63.867,-0.4714
F007,2022-03-17,62.3074,-2.4419
F007,2022-03-18,62.7134,0.6516
F007,2022-03-21,64.3465,2.6041
F007,2022-03-22,64.7606,0.6435
F007,2022-03-23,65.2993,0.8318
F007,2022-03-24,65.8114,0.7842
